Id	Symm1	Symm2	Symm3	Symm4	Symm5	Symm6	Symm7	Symm8	Symm9	Symm10	Symm11	Symm12	Symm13	Symm14	Symm15	Symm16	Symm17	Symm18	Symm19	Symm20	Symm21	Symm22	Symm23	Symm24	Symm25	Symm26	Symm27	Symm28	Symm29	Symm30	Symm31	Symm32	Symm33	Symm34	Symm35	Symm36	Symm37	Symm38	Symm39	Symm40	Symm41	Symm42	Symm43	Symm44	Symm45	Symm46	Symm47	Symm48	Symm49	Symm50	Symm51	Symm52	Symm53	Symm54	Symm55	Symm56	Symm57	Symm58	Symm59	Symm60	Symm61	Symm62	Symm63	Symm64	Symm65	Symm66	Symm67	Symm68	Symm69	Symm70	Symm71	Symm72	Symm73	Symm74	Symm75	Symm76	Symm77	Symm78	Symm79	Symm80	Symm81	Symm82	Symm83	Symm84	Symm85	Symm86	Symm87	Symm88	Symm89	Symm90	Symm91	Symm92	Symm93	Symm94	Symm95	Symm96	Symm97	Symm98	Symm99	Symm100	Symm101	Symm102	Symm103	Symm104	Symm105	Symm106	Symm107	Symm108	Symm109	Symm110	Symm111	Symm112
torM_V_NMNH218	-0.233054254	0	-0.211699891	0.024319611	-0.211699891	-0.024319611	-0.207838795	0.010946037	-0.207838795	-0.010946037	-0.166908367	0.003715151	-0.166908367	-0.003715151	-0.1407786	0.041019367	-0.1407786	-0.041019367	-0.122548971	0.019669328	-0.122548971	-0.019669328	-0.100887483	0.054226954	-0.100887483	-0.054226954	-0.060548395	0.012421196	-0.060548395	-0.012421196	-0.069474109	0.057558628	-0.069474109	-0.057558628	-0.074632996	0.041023809	-0.036953169	0.041765088	-0.015596795	0.041394344	0.001648996	0.031935925	-0.054221122	0.051973735	-0.054415477	0.025993871	-0.074632996	-0.041023809	-0.036953169	-0.041765088	-0.015596795	-0.041394344	0.001648996	-0.031935925	-0.054221122	-0.051973735	-0.054415477	-0.025993871	0.014086063	0.032677417	0.014086063	-0.032677417	0.003885236	0	0.011663756	0.109584191	0.011663756	-0.109584191	0.053994206	0.101731767	0.053994206	-0.101731767	0.074802297	0.103589212	0.074802297	-0.103589212	0.077069248	0.018946417	0.077069248	-0.018946417	0.09525422	0.012454411	0.09525422	-0.012454411	0.096889462	0.070000624	0.096889462	-0.070000624	0.116758171	0.098564407	0.116758171	-0.098564407	0.147957662	0.095991029	0.147957662	-0.095991029	0.161517324	0.046425805	0.161517324	-0.046425805	0.197161759	0.057554778	0.197161759	-0.057554778	0.168409082	0	0.212194412	0	0.19198377	0.030259062	0.19198377	-0.030259062
torM_V_NMNH220	-0.24070836	0	-0.206280266	0.024393446	-0.206280266	-0.024393446	-0.205874496	0.011231768	-0.205874496	-0.011231768	-0.169675061	0.004450993	-0.169675061	-0.004450993	-0.140454026	0.0400589	-0.140454026	-0.0400589	-0.125739729	0.015875661	-0.125739729	-0.015875661	-0.099447279	0.056333046	-0.099447279	-0.056333046	-0.061669636	0.011423335	-0.061669636	-0.011423335	-0.0678751	0.060210366	-0.0678751	-0.060210366	-0.077715584	0.039484813	-0.03590502	0.041033296	-0.009783018	0.040649072	0.006662563	0.032135978	-0.055650677	0.05013594	-0.056042335	0.024974379	-0.077715584	-0.039484813	-0.03590502	-0.041033296	-0.009783018	-0.040649072	0.006662563	-0.032135978	-0.055650677	-0.05013594	-0.056042335	-0.024974379	0.014221247	0.031947508	0.014221247	-0.031947508	0.003588099	0	0.014023633	0.10841214	0.014023633	-0.10841214	0.054102469	0.102214724	0.054102469	-0.102214724	0.074653583	0.102804619	0.074653583	-0.102804619	0.07501806	0.02380552	0.07501806	-0.02380552	0.09592526	0.013563037	0.09592526	-0.013563037	0.092251463	0.06834019	0.092251463	-0.06834019	0.111436763	0.099686968	0.111436763	-0.099686968	0.146079301	0.098711716	0.146079301	-0.098711716	0.160400161	0.045282564	0.160400161	-0.045282564	0.20084631	0.058261184	0.20084631	-0.058261184	0.172783385	0	0.213425524	0	0.191947091	0.029816434	0.191947091	-0.029816434
torM_V_NMNH221	-0.24368603	0	-0.205085568	0.021397082	-0.205085568	-0.021397082	-0.200156535	0.010228053	-0.200156535	-0.010228053	-0.162869222	0.004314491	-0.162869222	-0.004314491	-0.139311744	0.038016395	-0.139311744	-0.038016395	-0.118325909	0.016686112	-0.118325909	-0.016686112	-0.10262825	0.050652322	-0.10262825	-0.050652322	-0.062191026	0.012156862	-0.062191026	-0.012156862	-0.068845704	0.057526667	-0.068845704	-0.057526667	-0.076283909	0.038068406	-0.038199921	0.039835284	-0.014654159	0.040028396	6.26E-04	0.031198296	-0.054900224	0.047882525	-0.05883542	0.02296955	-0.076283909	-0.038068406	-0.038199921	-0.039835284	-0.014654159	-0.040028396	6.26E-04	-0.031198296	-0.054900224	-0.047882525	-0.05883542	-0.02296955	0.011421467	0.031194983	0.011421467	-0.031194983	0.005152625	0	0.009088126	0.109313736	0.009088126	-0.109313736	0.048933415	0.105984314	0.048933415	-0.105984314	0.075055662	0.108326719	0.075055662	-0.108326719	0.074024832	0.023131161	0.074024832	-0.023131161	0.094911658	0.012575684	0.094911658	-0.012575684	0.094609889	0.072241019	0.094609889	-0.072241019	0.1109853	0.103588748	0.1109853	-0.103588748	0.147505413	0.099917144	0.147505413	-0.099917144	0.160435504	0.046681424	0.160435504	-0.046681424	0.203828215	0.059659661	0.203828215	-0.059659661	0.170846029	0	0.221422689	0	0.193994838	0.031200119	0.193994838	-0.031200119
torM_V_NMNH223	-0.236501725	0	-0.202896798	0.022157297	-0.202896798	-0.022157297	-0.207367751	0.010531447	-0.207367751	-0.010531447	-0.168166562	0.003756297	-0.168166562	-0.003756297	-0.138512837	0.037392554	-0.138512837	-0.037392554	-0.124435772	0.017085109	-0.124435772	-0.017085109	-0.102489845	0.049039098	-0.102489845	-0.049039098	-0.06096276	0.013321798	-0.06096276	-0.013321798	-0.071465969	0.053732075	-0.071465969	-0.053732075	-0.077826594	0.038114892	-0.038799621	0.039432236	-0.016261515	0.037370508	8.60E-04	0.028568151	-0.056229243	0.048427563	-0.056956211	0.02442815	-0.077826594	-0.038114892	-0.038799621	-0.039432236	-0.016261515	-0.037370508	8.60E-04	-0.028568151	-0.056229243	-0.048427563	-0.056956211	-0.02442815	0.009485154	0.026859092	0.009485154	-0.026859092	0.003883635	0	0.008003197	0.106810851	0.008003197	-0.106810851	0.052477441	0.099028826	0.052477441	-0.099028826	0.077277911	0.098459957	0.077277911	-0.098459957	0.0755986	0.021786094	0.0755986	-0.021786094	0.095309134	0.009575412	0.095309134	-0.009575412	0.096242253	0.066896677	0.096242253	-0.066896677	0.114307859	0.097720094	0.114307859	-0.097720094	0.147747636	0.096198926	0.147747636	-0.096198926	0.165378449	0.045308365	0.165378449	-0.045308365	0.204119075	0.057495384	0.204119075	-0.057495384	0.172913954	0	0.219905921	0	0.195464223	0.03175513	0.195464223	-0.03175513
torM_V_NMNH224	-0.239636638	0	-0.204485111	0.021935344	-0.204485111	-0.021935344	-0.212388025	0.011787314	-0.212388025	-0.011787314	-0.169647069	0.004237522	-0.169647069	-0.004237522	-0.138917912	0.037769316	-0.138917912	-0.037769316	-0.122510003	0.0180479	-0.122510003	-0.0180479	-0.100068396	0.051768777	-0.100068396	-0.051768777	-0.060253697	0.01195715	-0.060253697	-0.01195715	-0.06744308	0.05656069	-0.06744308	-0.05656069	-0.073882818	0.037946615	-0.038122999	0.03979526	-0.015473947	0.037770008	-0.001278632	0.031871568	-0.054535778	0.048454853	-0.056192309	0.026150156	-0.073882818	-0.037946615	-0.038122999	-0.03979526	-0.015473947	-0.037770008	-0.001278632	-0.031871568	-0.054535778	-0.048454853	-0.056192309	-0.026150156	0.011968391	0.031314788	0.011968391	-0.031314788	0.003129474	0	0.008842625	0.105756506	0.008842625	-0.105756506	0.055263051	0.098576774	0.055263051	-0.098576774	0.07720834	0.099866601	0.07720834	-0.099866601	0.076816838	0.025237496	0.076816838	-0.025237496	0.097477901	0.014554512	0.097477901	-0.014554512	0.095259172	0.06816482	0.095259172	-0.06816482	0.114248229	0.09838014	0.114248229	-0.09838014	0.147605155	0.100401259	0.147605155	-0.100401259	0.163420607	0.046054834	0.163420607	-0.046054834	0.200279471	0.057853074	0.200279471	-0.057853074	0.170064659	0	0.218312245	0	0.190875128	0.03040418	0.190875128	-0.03040418
torM_V_NMNH227	-0.234934687	0	-0.200675835	0.022273189	-0.200675835	-0.022273189	-0.201678031	0.011420977	-0.201678031	-0.011420977	-0.16516069	0.004811013	-0.16516069	-0.004811013	-0.139690025	0.039114301	-0.139690025	-0.039114301	-0.122454716	0.019042547	-0.122454716	-0.019042547	-0.102390929	0.055332235	-0.102390929	-0.055332235	-0.061479925	0.01282419	-0.061479925	-0.01282419	-0.0684981	0.060957701	-0.0684981	-0.060957701	-0.07872269	0.039891511	-0.038421651	0.04130757	-0.014561747	0.040896039	0.001297729	0.032472731	-0.058057175	0.048923808	-0.059853441	0.026248679	-0.07872269	-0.039891511	-0.038421651	-0.04130757	-0.014561747	-0.040896039	0.001297729	-0.032472731	-0.058057175	-0.048923808	-0.059853441	-0.026248679	0.012143333	0.031477094	0.012143333	-0.031477094	0.005319108	0	0.010518914	0.104900015	0.010518914	-0.104900015	0.053029146	0.103883635	0.053029146	-0.103883635	0.077319717	0.106686514	0.077319717	-0.106686514	0.07251628	0.022671254	0.07251628	-0.022671254	0.094161547	0.013231138	0.094161547	-0.013231138	0.090155787	0.069394617	0.090155787	-0.069394617	0.113213449	0.102247044	0.113213449	-0.102247044	0.14669366	0.103642322	0.14669366	-0.103642322	0.161937662	0.046523199	0.161937662	-0.046523199	0.204233881	0.061542221	0.204233881	-0.061542221	0.167773929	0	0.223862442	0	0.193413454	0.033672227	0.193413454	-0.033672227
torM_V_NMNH228	-0.237648563	0	-0.205384017	0.021981576	-0.205384017	-0.021981576	-0.200413187	0.009992256	-0.200413187	-0.009992256	-0.163840172	0.004183669	-0.163840172	-0.004183669	-0.143043175	0.036885351	-0.143043175	-0.036885351	-0.127848563	0.01598758	-0.127848563	-0.01598758	-0.102165304	0.051684387	-0.102165304	-0.051684387	-0.060254377	0.01173688	-0.060254377	-0.01173688	-0.068967616	0.057263756	-0.068967616	-0.057263756	-0.077387086	0.036294164	-0.036487024	0.039340462	-0.013117819	0.038914977	0.003595614	0.030934979	-0.054652817	0.047136296	-0.057827744	0.023745344	-0.077387086	-0.036294164	-0.036487024	-0.039340462	-0.013117819	-0.038914977	0.003595614	-0.030934979	-0.054652817	-0.047136296	-0.057827744	-0.023745344	0.013390908	0.031309604	0.013390908	-0.031309604	0.009358013	0	0.011884118	0.113282004	0.011884118	-0.113282004	0.051830992	0.107247481	0.051830992	-0.107247481	0.076572707	0.108804109	0.076572707	-0.108804109	0.077087955	0.020132753	0.077087955	-0.020132753	0.096173478	0.012020035	0.096173478	-0.012020035	0.092667626	0.069159363	0.092667626	-0.069159363	0.112104685	0.104420337	0.112104685	-0.104420337	0.144598984	0.102238485	0.144598984	-0.102238485	0.162263842	0.047361485	0.162263842	-0.047361485	0.199395884	0.060533551	0.199395884	-0.060533551	0.171140548	0	0.212033001	0	0.192380606	0.033444075	0.192380606	-0.033444075
torX_V_FMNH470	-0.234668551	0	-0.203969185	0.024177537	-0.203969185	-0.024177537	-0.202694648	0.012491851	-0.202694648	-0.012491851	-0.164783633	0.004300468	-0.164783633	-0.004300468	-0.13864832	0.039529602	-0.13864832	-0.039529602	-0.122403222	0.017611308	-0.122403222	-0.017611308	-0.100168364	0.057343504	-0.100168364	-0.057343504	-0.057493854	0.010857428	-0.057493854	-0.010857428	-0.069778287	0.05982114	-0.069778287	-0.05982114	-0.077269446	0.039518114	-0.034483896	0.040956314	-0.010942621	0.039115617	0.005636451	0.030731674	-0.054751416	0.048748417	-0.059462493	0.024591529	-0.077269446	-0.039518114	-0.034483896	-0.040956314	-0.010942621	-0.039115617	0.005636451	-0.030731674	-0.054751416	-0.048748417	-0.059462493	-0.024591529	0.012226033	0.034809805	0.012226033	-0.034809805	0.00546852	0	0.013780693	0.110853206	0.013780693	-0.110853206	0.051534222	0.109554333	0.051534222	-0.109554333	0.077150749	0.114881712	0.077150749	-0.114881712	0.068623247	0.0209063	0.068623247	-0.0209063	0.094631756	0.014563489	0.094631756	-0.014563489	0.085443108	0.075163432	0.085443108	-0.075163432	0.113644239	0.107703026	0.113644239	-0.107703026	0.148493508	0.106056444	0.148493508	-0.106056444	0.155482755	0.047510928	0.155482755	-0.047510928	0.203373462	0.062474866	0.203373462	-0.062474866	0.15799263	0	0.227074466	0	0.188895629	0.034385496	0.188895629	-0.034385496
varF_V_AMNH191	-0.220240361	0	-0.20912441	0.022895846	-0.20912441	-0.022895846	-0.196671217	0.009860117	-0.196671217	-0.009860117	-0.162585534	0.003768995	-0.162585534	-0.003768995	-0.144009584	0.037552045	-0.144009584	-0.037552045	-0.128025502	0.015747878	-0.128025502	-0.015747878	-0.116419785	0.047991196	-0.116419785	-0.047991196	-0.059298968	0.009318727	-0.059298968	-0.009318727	-0.074553935	0.05747704	-0.074553935	-0.05747704	-0.074486117	0.03741634	-0.037229083	0.039742054	-0.015590494	0.037067897	-5.17E-04	0.029568664	-0.054412225	0.047993367	-0.059432038	0.025274804	-0.074486117	-0.03741634	-0.037229083	-0.039742054	-0.015590494	-0.037067897	-5.17E-04	-0.029568664	-0.054412225	-0.047993367	-0.059432038	-0.025274804	0.008054532	0.030463362	0.008054532	-0.030463362	0.004650618	0	0.008743899	0.108663901	0.008743899	-0.108663901	0.057615531	0.106377788	0.057615531	-0.106377788	0.083901272	0.107053463	0.083901272	-0.107053463	0.073271429	0.023045126	0.073271429	-0.023045126	0.096711493	0.014546741	0.096711493	-0.014546741	0.096304045	0.067874564	0.096304045	-0.067874564	0.11776816	0.099038196	0.11776816	-0.099038196	0.152500502	0.097974642	0.152500502	-0.097974642	0.160951508	0.044801664	0.160951508	-0.044801664	0.200003506	0.052888979	0.200003506	-0.052888979	0.172313198	0	0.215226112	0	0.190555468	0.028131637	0.190555468	-0.028131637
varF_V_AMNH196	-0.225702584	0	-0.209546768	0.022609286	-0.209546768	-0.022609286	-0.197096245	0.012217618	-0.197096245	-0.012217618	-0.161164597	0.004120146	-0.161164597	-0.004120146	-0.145495408	0.038777331	-0.145495408	-0.038777331	-0.125238646	0.015277731	-0.125238646	-0.015277731	-0.114761941	0.04994897	-0.114761941	-0.04994897	-0.059125211	0.007190653	-0.059125211	-0.007190653	-0.070522809	0.059123603	-0.070522809	-0.059123603	-0.074361446	0.035217153	-0.038326024	0.038281461	-0.01786696	0.037921198	-0.00173273	0.029329313	-0.055822029	0.045842888	-0.059958826	0.023909629	-0.074361446	-0.035217153	-0.038326024	-0.038281461	-0.01786696	-0.037921198	-0.00173273	-0.029329313	-0.055822029	-0.045842888	-0.059958826	-0.023909629	0.008540528	0.028951106	0.008540528	-0.028951106	0.001148307	0	0.008392475	0.106276158	0.008392475	-0.106276158	0.056123568	0.10262888	0.056123568	-0.10262888	0.08418321	0.105033719	0.08418321	-0.105033719	0.068635709	0.020631607	0.068635709	-0.020631607	0.093419651	0.013172545	0.093419651	-0.013172545	0.095195117	0.065779832	0.095195117	-0.065779832	0.12057186	0.097130679	0.12057186	-0.097130679	0.156877918	0.09730474	0.156877918	-0.09730474	0.164715606	0.04535091	0.164715606	-0.04535091	0.199948608	0.053670798	0.199948608	-0.053670798	0.173025473	0	0.214307159	0	0.193026212	0.028959629	0.193026212	-0.028959629
varF_V_FMNH476	-0.226649917	0	-0.206782422	0.021914817	-0.206782422	-0.021914817	-0.194584722	0.011230174	-0.194584722	-0.011230174	-0.163471098	0.004540513	-0.163471098	-0.004540513	-0.143194102	0.039446804	-0.143194102	-0.039446804	-0.126530592	0.016663866	-0.126530592	-0.016663866	-0.114556586	0.050703485	-0.114556586	-0.050703485	-0.059182031	0.008383151	-0.059182031	-0.008383151	-0.073283175	0.059448646	-0.073283175	-0.059448646	-0.076499966	0.039158351	-0.036114186	0.042011693	-0.012765903	0.040379088	0.001154842	0.034226481	-0.055311991	0.049228164	-0.060005338	0.026079453	-0.076499966	-0.039158351	-0.036114186	-0.042011693	-0.012765903	-0.040379088	0.001154842	-0.034226481	-0.055311991	-0.049228164	-0.060005338	-0.026079453	0.01361266	0.034416495	0.01361266	-0.034416495	0.005844504	0	0.00969628	0.106100469	0.00969628	-0.106100469	0.054173018	0.10666915	0.054173018	-0.10666915	0.083830596	0.108895149	0.083830596	-0.108895149	0.072562657	0.022244562	0.072562657	-0.022244562	0.094211618	0.012340074	0.094211618	-0.012340074	0.090606475	0.068976331	0.090606475	-0.068976331	0.116605952	0.102564961	0.116605952	-0.102564961	0.150294564	0.098563032	0.150294564	-0.098563032	0.161934232	0.046786607	0.161934232	-0.046786607	0.198042192	0.057508448	0.198042192	-0.057508448	0.171600934	0	0.215403934	0	0.192457299	0.032577447	0.192457299	-0.032577447
varM_V_AMNH192	-0.224595164	0	-0.209744189	0.022105264	-0.209744189	-0.022105264	-0.194689799	0.011143011	-0.194689799	-0.011143011	-0.163052977	0.004595822	-0.163052977	-0.004595822	-0.146621565	0.038897962	-0.146621565	-0.038897962	-0.123802028	0.01627056	-0.123802028	-0.01627056	-0.118837643	0.049515593	-0.118837643	-0.049515593	-0.057854217	0.007587091	-0.057854217	-0.007587091	-0.073944243	0.058363565	-0.073944243	-0.058363565	-0.075888754	0.036947485	-0.038179968	0.040131645	-0.01483805	0.038894863	5.64E-04	0.031144466	-0.056417404	0.047392351	-0.059434684	0.024040118	-0.075888754	-0.036947485	-0.038179968	-0.040131645	-0.01483805	-0.038894863	5.64E-04	-0.031144466	-0.056417404	-0.047392351	-0.059434684	-0.024040118	0.008833665	0.032533127	0.008833665	-0.032533127	0.002110088	0	0.008338785	0.10534769	0.008338785	-0.10534769	0.056575626	0.10311171	0.056575626	-0.10311171	0.086805966	0.104549257	0.086805966	-0.104549257	0.073726509	0.021395055	0.073726509	-0.021395055	0.099015214	0.014885023	0.099015214	-0.014885023	0.095844921	0.067727553	0.095844921	-0.067727553	0.116517437	0.097277601	0.116517437	-0.097277601	0.152414376	0.096402273	0.152414376	-0.096402273	0.162498723	0.045790757	0.162498723	-0.045790757	0.200868719	0.054296925	0.200868719	-0.054296925	0.170486818	0	0.217897198	0	0.188351702	0.028290046	0.188351702	-0.028290046
varM_V_AMNH193	-0.224201999	0	-0.20557492	0.021688722	-0.20557492	-0.021688722	-0.192249855	0.011057564	-0.192249855	-0.011057564	-0.161931704	0.004229009	-0.161931704	-0.004229009	-0.145013279	0.039126574	-0.145013279	-0.039126574	-0.124941253	0.015636888	-0.124941253	-0.015636888	-0.1177308	0.052078775	-0.1177308	-0.052078775	-0.061174888	0.007916108	-0.061174888	-0.007916108	-0.074653129	0.060596662	-0.074653129	-0.060596662	-0.076983912	0.0364427	-0.03679614	0.039415632	-0.013089625	0.038089329	5.28E-04	0.030952147	-0.054884324	0.047354149	-0.059181275	0.025480809	-0.076983912	-0.0364427	-0.03679614	-0.039415632	-0.013089625	-0.038089329	5.28E-04	-0.030952147	-0.054884324	-0.047354149	-0.059181275	-0.025480809	0.011198557	0.032973082	0.011198557	-0.032973082	0.004237132	0	0.007879828	0.110535517	0.007879828	-0.110535517	0.054268938	0.10613237	0.054268938	-0.10613237	0.076922841	0.107562056	0.076922841	-0.107562056	0.07000896	0.0213687	0.07000896	-0.0213687	0.09729029	0.014030629	0.09729029	-0.014030629	0.093766381	0.065952308	0.093766381	-0.065952308	0.119993689	0.099660816	0.119993689	-0.099660816	0.150237962	0.099522083	0.150237962	-0.099522083	0.162641471	0.044786887	0.162641471	-0.044786887	0.199307981	0.055521522	0.199307981	-0.055521522	0.174081717	0	0.216731888	0	0.194735985	0.031316779	0.194735985	-0.031316779
varM_V_AMNH194	-0.22095756	0	-0.210829463	0.022670409	-0.210829463	-0.022670409	-0.19480483	0.010633692	-0.19480483	-0.010633692	-0.162910395	0.004348936	-0.162910395	-0.004348936	-0.144981723	0.038504397	-0.144981723	-0.038504397	-0.125792553	0.016566941	-0.125792553	-0.016566941	-0.115523661	0.052100531	-0.115523661	-0.052100531	-0.058372707	0.008876977	-0.058372707	-0.008876977	-0.073882204	0.057339184	-0.073882204	-0.057339184	-0.075989223	0.03589502	-0.038510724	0.038320023	-0.016380662	0.03588959	-0.001564525	0.027400434	-0.05577411	0.045639605	-0.059957207	0.022654546	-0.075989223	-0.03589502	-0.038510724	-0.038320023	-0.016380662	-0.03588959	-0.001564525	-0.027400434	-0.05577411	-0.045639605	-0.059957207	-0.022654546	0.00749182	0.029123211	0.00749182	-0.029123211	3.50E-04	0	0.010073195	0.107514165	0.010073195	-0.107514165	0.05694569	0.103305058	0.05694569	-0.103305058	0.086021147	0.102945937	0.086021147	-0.102945937	0.072277151	0.0219615	0.072277151	-0.0219615	0.095305058	0.015187018	0.095305058	-0.015187018	0.095269844	0.066913255	0.095269844	-0.066913255	0.116359815	0.097400915	0.116359815	-0.097400915	0.150163289	0.097405631	0.150163289	-0.097405631	0.163739028	0.043747053	0.163739028	-0.043747053	0.19964733	0.054019988	0.19964733	-0.054019988	0.174202692	0	0.218751451	0	0.195807174	0.029973993	0.195807174	-0.029973993
varM_V_AMNH195	-0.230969418	0	-0.213657605	0.026004967	-0.213657605	-0.026004967	-0.201648556	0.013500384	-0.201648556	-0.013500384	-0.163945736	0.004608606	-0.163945736	-0.004608606	-0.139598683	0.040826254	-0.139598683	-0.040826254	-0.12130925	0.016466158	-0.12130925	-0.016466158	-0.116856716	0.055302857	-0.116856716	-0.055302857	-0.056288794	0.009387752	-0.056288794	-0.009387752	-0.072746937	0.058779282	-0.072746937	-0.058779282	-0.076189451	0.03622503	-0.038318075	0.038039783	-0.01757036	0.03704809	-7.71E-04	0.028658205	-0.055285619	0.046433663	-0.055448516	0.023381537	-0.076189451	-0.03622503	-0.038318075	-0.038039783	-0.01757036	-0.03704809	-7.71E-04	-0.028658205	-0.055285619	-0.046433663	-0.055448516	-0.023381537	0.00565296	0.029645255	0.00565296	-0.029645255	0.001535795	0	0.008257867	0.107525866	0.008257867	-0.107525866	0.054038278	0.09994767	0.054038278	-0.09994767	0.084815964	0.098145509	0.084815964	-0.098145509	0.073469691	0.020745852	0.073469691	-0.020745852	0.097174645	0.013177105	0.097174645	-0.013177105	0.099631946	0.063241995	0.099631946	-0.063241995	0.120713111	0.09435589	0.120713111	-0.09435589	0.151665605	0.093531956	0.151665605	-0.093531956	0.1623683	0.043637323	0.1623683	-0.043637323	0.194323412	0.052204589	0.194323412	-0.052204589	0.179322269	0	0.211935024	0	0.196611574	0.027671834	0.196611574	-0.027671834
varM_V_FMNH474	-0.230693377	0	-0.214555595	0.022330165	-0.214555595	-0.022330165	-0.196954974	0.013093561	-0.196954974	-0.013093561	-0.161508801	0.004202133	-0.161508801	-0.004202133	-0.147049339	0.038626266	-0.147049339	-0.038626266	-0.124214044	0.016287652	-0.124214044	-0.016287652	-0.118996037	0.049553131	-0.118996037	-0.049553131	-0.05972728	0.008735616	-0.05972728	-0.008735616	-0.074832551	0.056104455	-0.074832551	-0.056104455	-0.074170014	0.037957881	-0.036383329	0.039135343	-0.012534478	0.037457418	0.003424077	0.030235693	-0.055351401	0.049545902	-0.056865292	0.024521527	-0.074170014	-0.037957881	-0.036383329	-0.039135343	-0.012534478	-0.037457418	0.003424077	-0.030235693	-0.055351401	-0.049545902	-0.056865292	-0.024521527	0.009992554	0.029896631	0.009992554	-0.029896631	0.002434635	0	0.01483202	0.109684696	0.01483202	-0.109684696	0.058156601	0.103969877	0.058156601	-0.103969877	0.086563264	0.102636887	0.086563264	-0.102636887	0.0706407	0.023179563	0.0706407	-0.023179563	0.096326864	0.014104879	0.096326864	-0.014104879	0.09751908	0.068189075	0.09751908	-0.068189075	0.118990938	0.094247632	0.118990938	-0.094247632	0.150408335	0.093238985	0.150408335	-0.093238985	0.161490442	0.043186265	0.161490442	-0.043186265	0.193425659	0.053596897	0.193425659	-0.053596897	0.172759982	0	0.211749512	0	0.193247227	0.030237089	0.193247227	-0.030237089
varM_V_FMNH475	-0.225556237	0	-0.210401333	0.021044791	-0.210401333	-0.021044791	-0.193327282	0.011505903	-0.193327282	-0.011505903	-0.163394135	0.00394628	-0.163394135	-0.00394628	-0.144644334	0.036813288	-0.144644334	-0.036813288	-0.123607769	0.017263976	-0.123607769	-0.017263976	-0.11570689	0.048503063	-0.11570689	-0.048503063	-0.062282804	0.008220272	-0.062282804	-0.008220272	-0.075098275	0.055577293	-0.075098275	-0.055577293	-0.076090184	0.036668963	-0.037945517	0.040443689	-0.016400314	0.037645997	-0.001754387	0.028461092	-0.055704581	0.047190263	-0.061122533	0.0246664	-0.076090184	-0.036668963	-0.037945517	-0.040443689	-0.016400314	-0.037645997	-0.001754387	-0.028461092	-0.055704581	-0.047190263	-0.061122533	-0.0246664	0.009571187	0.0295948	0.009571187	-0.0295948	0.003652752	0	0.00953401	0.10197905	0.00953401	-0.10197905	0.057703357	0.107335705	0.057703357	-0.107335705	0.085326838	0.107501221	0.085326838	-0.107501221	0.075968389	0.023166477	0.075968389	-0.023166477	0.097008209	0.015138163	0.097008209	-0.015138163	0.0960256	0.068877713	0.0960256	-0.068877713	0.120016554	0.09763613	0.120016554	-0.09763613	0.152399015	0.09452629	0.152399015	-0.09452629	0.160795306	0.045036689	0.160795306	-0.045036689	0.200239025	0.053928371	0.200239025	-0.053928371	0.168364661	0	0.216973202	0	0.19117566	0.034194146	0.19117566	-0.034194146
varX_V_NMNH229	-0.23162522	0	-0.209912211	0.021709149	-0.209912211	-0.021709149	-0.199331572	0.010953434	-0.199331572	-0.010953434	-0.168829574	0.004553222	-0.168829574	-0.004553222	-0.144387659	0.04084581	-0.144387659	-0.04084581	-0.124144532	0.016788033	-0.124144532	-0.016788033	-0.112644894	0.051670733	-0.112644894	-0.051670733	-0.056841799	0.008235289	-0.056841799	-0.008235289	-0.071054867	0.060044006	-0.071054867	-0.060044006	-0.073251906	0.035782689	-0.034925194	0.038678011	-0.011745625	0.035956238	0.001768178	0.029396312	-0.052276154	0.046899955	-0.055918051	0.024100751	-0.073251906	-0.035782689	-0.034925194	-0.038678011	-0.011745625	-0.035956238	0.001768178	-0.029396312	-0.052276154	-0.046899955	-0.055918051	-0.024100751	0.011283286	0.030680716	0.011283286	-0.030680716	0.005603379	0	0.010717693	0.106766088	0.010717693	-0.106766088	0.052699711	0.104056817	0.052699711	-0.104056817	0.077536614	0.107866903	0.077536614	-0.107866903	0.068584132	0.02191339	0.068584132	-0.02191339	0.095404869	0.012282895	0.095404869	-0.012282895	0.093229979	0.062628189	0.093229979	-0.062628189	0.114792025	0.098911451	0.114792025	-0.098911451	0.150917722	0.098225456	0.150917722	-0.098225456	0.160961011	0.045626599	0.160961011	-0.045626599	0.201862288	0.054235139	0.201862288	-0.054235139	0.172456426	0	0.21917262	0	0.19270293	0.029408658	0.19270293	-0.029408658
